ImageId,EncodedPixels
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,141646 3 142157 10 142654 2 142662 2 142669 11 143165 4 143173 4 143180 12 143675 7 143685 5 143691 14 144183 34 144692 38 145202 41 145714 41 146225 43 146737 43 147249 44 147761 44 148272 45 148784 45 149297 44 149809 44 150321 44 150833 43 151345 43 151858 42 152370 41 152882 40 153395 39 153907 38 154419 38 154932 37 155444 36 155957 35 156470 33 156980 35 157490 38 158000 43 158510 49 159021 51 159532 53 160044 55 160557 55 161069 37 161107 18 161582 36 161620 18 162085 5 162093 36 162132 19 162594 47 162644 19 163103 19 163126 26 163156 19 163614 20 163638 2 163644 20 163669 19 164125 20 164150 2 164157 18 164181 19 164636 21 164662 2 164670 16 164693 19 165147 22 165184 15 165206 18 165658 22 165698 13 165718 17 166170 21 166212 11 166231 16 166682 19 166725 10 166743 15 167193 20 167238 9 167256 14 167705 20 167750 10 167772 6 168217 20 168262 10 168729 21 168775 10 169241 22 169287 10 169753 22 169800 10 170265 22 170312 10 170777 21 170823 10 171289 21 171335 10 171801 20 171846 11 172313 20 172358 10 172825 20 172870 10 173337 20 173381 11 173849 20 173893 11 174361 20 174404 12 174873 20 174911 17 175385 19 175422 18 175897 20 175933 19 176409 20 176445 19 176921 21 176957 19 177433 22 177468 20 177945 23 177980 20 178457 23 178491 21 178969 24 179001 22 179481 25 179511 24 179994 53 180506 53 181018 52 181531 51 182044 50 182557 48 183069 48 183582 47 184094 46 184607 45 185121 42 185634 40 186146 40 186660 37 187175 33 187690 30 188205 26 188719 22 189235 17 189750 12
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,112926 11 113438 12 113950 12 114462 12 114974 12 115486 12 116000 9 116514 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,52061 5 52565 18 53070 27 53581 30 54092 34 54599 42 55109 13 55124 31 55620 14 55636 6 55643 25 56131 13 56156 25 56643 9 56671 2 56676 17 57155 7 57190 15 57667 6 57703 14 58179 4 58216 14 58729 13 59242 13 59755 12 60268 12 60780 13 61293 12 61805 13 62318 12 62832 10 63345 9 63857 9 64370 9 64882 9 65395 10 65908 11 66420 12 66933 12 67445 12 67957 12 68469 13 68982 12 69494 12 70006 12 70518 13 71030 13 71542 14 72054 14 72566 14 73078 14 73589 14 74101 14 74613 13 75125 13 75637 13 76148 14 76660 15 77171 16 77683 16 78194 16 78706 16 79217 17 79729 17 80241 16 80753 16 81264 17 81776 17 82287 17 82798 18 83310 18 83821 19 84332 20 84843 21 85354 23 85865 24 86377 24 86889 24 87400 14 87418 7 87911 14 87931 6 88422 13 88444 5 88934 14 88955 6 89446 14 89467 6 89958 15 89978 7 90469 16 90489 7 90981 17 91001 7 91493 17 91512 8 92005 27 92517 26 93029 26 93541 25 94053 25 94565 25 95077 25 95590 24 96102 24 96614 24 97127 23 97639 23 98152 23 98665 22 99177 22 99689 22 100202 23 100714 24 101226 26 101738 28 102250 29 102762 29 103275 29 103787 29 104300 29 104813 28 105327 27 105840 26 106353 26 106867 25 107379 25 107892 24 108405 23 108918 22 109431 21 109944 20 110457 19 110969 19 111482 18 111994 18 112507 17 113020 16 113533 15 114046 13 114559 11 115072 8 115585 7 116098 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,333139 8 333650 11 334161 13 334672 16 335183 18 335694 20 336206 20 336719 19 337231 19 337744 18 338256 18 338768 18 339281 17 339793 17 340305 16 340817 16 341329 16 341841 16 342353 16 342865 16 343377 17 343889 17 344401 17 344913 17 345425 18 345938 17 346450 17 346962 15
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,113506 2 114017 4 114528 6 115038 9 115549 10 116061 10 116573 9 117085 8 117597 7 118109 7 118622 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,33654 2 34163 8 34674 11 35184 14 35695 17 36206 19 36717 20 37229 20 37741 20 38254 19 38766 18 39278 17 39790 17 40303 15 40816 13 41330 8
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,143729 5 144239 10 144750 13 145261 15 145773 15 146285 16 146797 16 147309 16 147822 15 148334 16 148847 15 149359 15 149872 14 150384 15 150897 14 151410 13 151924 10 152439 7 152953 4 153466 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,334214 6 334726 7 335237 9 335748 11 336260 12 336772 13 337284 15 337796 16 338309 16 338821 17 339333 18 339845 18 340358 18 340870 18 341382 18 341894 18 342406 19 342918 19 343430 19 343941 20 344454 19 344966 18 345478 17 345990 16 346503 14 347016 12 347530 7
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,57758 1 58264 8 58774 11 59287 9 59801 5 60313 3 60826 2 61338 1 61850 2 62362 3 62389 10 62873 5 62899 14 63385 7 63409 17 63896 11 63919 20 64408 15 64430 22 64920 17 64941 24 65432 18 65451 27 65944 47 66456 48 66968 48 67479 50 67989 52 68499 55 69010 57 69522 58 70033 60 70545 60 71056 62 71568 63 72079 65 72591 73 73102 75 73614 76 74125 78 74637 79 75149 80 75660 81 76172 81 76684 81 77195 83 77706 84 78219 83 78731 83 79244 83 79756 83 80268 84 80780 84 81293 53 81352 24 81805 52 81864 24 82317 52 82376 24 82426 2 82830 50 82889 23 82926 1 82937 5 83342 49 83401 23 83435 5 83448 7 83854 48 83913 23 83946 8 83958 9 84367 47 84425 23 84457 22 84879 46 84938 22 84967 24 85391 45 85450 22 85478 25 85903 45 85962 23 85988 27 86416 42 86474 23 86499 28 86928 41 86987 52 87440 40 87499 53 87952 39 88011 53 88464 38 88523 53 88976 37 89035 53 89489 34 89548 52 90002 29 90060 51 90514 27 90573 50 91027 24 91085 12 91099 36 91540 21 91598 8 91612 35 92053 19 92111 3 92124 34 92567 15 92636 33 93084 7 93148 32 93660 31 94172 30 94684 31 95197 30 95709 30 96221 31 96733 31 97245 31 97757 32 98269 32 98781 32 99293 32 99806 31 100318 30 100830 30 101342 29 101854 28 102366 27 102878 27 103391 25 103903 24 104416 22 104928 21 105441 20 105954 19 106467 17 106980 16 107493 15 108005 15 108517 14 109029 14 109541 14 110053 13 110565 13 111077 14 111589 14 112101 15 112613 16 113125 18 113637 22 114149 23 114661 24 115173 25 115686 25 116198 25 116710 25 117222 25 117734 25 118246 25 118759 25 119272 24 119785 23 120297 23 120810 22 121323 21 121835 21 122348 20 122860 20 123373 19 123885 19 124397 19 124910 18 125422 18 125934 18 126447 17 126959 17 127472 15 127986 13 128500 10 129014 7 129526 7 130039 5 130552 4 131065 3 131578 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,117672 7 118181 11 118692 13 119203 15 119714 17 120224 23 120735 25 121246 27 121758 28 122269 31 122780 32 123290 35 123801 37 124313 38 124824 39 125336 39 125847 40 126358 41 126870 41 127381 42 127893 43 128404 44 128915 45 129427 45 129938 46 130450 45 130962 45 131474 45 131986 45 132498 44 133009 45 133521 44 134033 44 134545 43 135057 43 135569 42 136081 42 136593 41 137106 40 137618 39 138130 39 138643 38 139155 37 139668 36 140180 36 140693 34 141206 33 141718 32 142231 31 142743 30 143256 29 143770 26 144284 22 144800 17 145317 10
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,97700 4 98210 8 98721 11 99233 12 99744 14 100256 15 100767 17 101279 19 101791 20 102302 22 102815 22 103327 22 103839 23 104351 24 104863 24 105376 24 105888 24 106400 24 106913 23 107425 23 107938 22 108451 20 108963 19 109476 17 109989 16 110502 14 111015 12 111529 9 112042 7 112557 3 113070 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,160692 7 161203 11 161714 13 162225 15 162737 15 163248 17 163760 17 164271 18 164783 18 164813 3 165294 19 165323 5 165806 20 165834 6 166317 21 166344 9 166829 36 167341 37 167853 37 168365 38 168877 39 169389 39 169901 39 170414 39 170927 38 171439 38 171952 36 172465 35 172978 34 173491 33 174004 32 174517 30 175030 29 175543 27 176057 25 176570 23 177085 20 177599 17 178112 16 178625 14 179138 12 179651 10 180164 8 180676 8 181189 6 181702 4 182214 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,344511 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,343502 8 344006 19 344516 21 345030 19 345546 13 346060 10 346573 8 347090 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,15330 5 15839 9 16350 10 16379 4 16861 11 16890 6 17372 12 17402 6 17884 13 17914 6 18395 13 18426 6 18907 13 18938 6 19418 14 19450 6 19930 14 19962 6 20442 13 20474 6 20953 14 20985 7 21465 15 21497 7 21977 15 22009 7 22489 15 22521 7 23001 16 23033 7 23513 16 23545 7 24025 16 24057 7 24537 16 24569 7 25049 16 25080 8 25561 17 25591 9 26073 17 26102 10 26585 18 26613 11 27097 20 27124 12 27609 38 28122 37 28634 37 29146 37 29658 36 30171 34 30684 30 31197 28 31709 28 32222 26 32734 24 33247 21 33759 20 34272 18 34785 15 35298 11
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,186851 2 187362 5 187873 7 188383 9 188895 10 189406 11 189918 12 190431 12 190943 21 191455 22 191967 23 192479 23 192990 24 193502 24 194013 25 194525 25 195037 25 195549 24 196060 25 196572 25 197084 24 197596 24 198108 23 198619 24 199131 23 199643 22 200154 23 200666 23 201178 22 201690 22 202201 23 202713 23 203225 23 203737 23 204249 23 204762 22 205274 22 205786 13 205800 8 206298 13 206312 8 206811 21 207324 21 207837 20 208350 19 208863 17 209376 16 209890 14 210406 9 210919 8 211432 6 211944 5 212457 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,295906 2 296417 4 296927 7 297438 10 297950 13 298461 15 298973 15 299485 15 299996 16 300508 16 301020 17 301532 18 302044 19 302556 19 303068 20 303580 20 304092 21 304604 21 305116 21 305628 21 306140 22 306652 22 307165 21 307677 22 307708 3 308189 24 308217 7 308701 35 309213 35 309725 35 310238 34 310750 34 311262 34 311775 19 311797 10 312288 18 312309 10 312801 16 312821 10 313314 14 313333 10 313827 12 313845 10 314341 9 314358 9 314854 7 314870 8 315367 6 315383 6 315881 3 315896 4 316410 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,224233 4 224743 7 225254 9 225765 11 226277 12 226788 14 226809 3 227300 15 227320 5 227811 26 228323 27 228834 28 229346 29 229858 29 230370 29 230882 29 231394 29 231905 30 232417 30 232929 30 233441 30 233954 29 234466 29 234978 29 235490 29 236002 29 236514 29 237026 29 237539 28 238051 28 238563 28 239075 28 239587 29 240099 29 240611 15 240628 12 241123 15 241140 12 241635 29 242148 28 242660 28 243172 28 243685 27 244197 27 244709 27 245221 27 245734 26 246246 26 246758 26 247271 25 247784 24 248297 23 248810 21 249322 21 249835 19 250349 4 250357 8 250873 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,326650 2 327162 2 327674 3 328186 3 328697 4 329209 5 329721 5 330233 5 330744 6 331256 6 331768 6 332280 6 332792 5 333304 5 333816 5 334328 5 334840 5 335352 5 335864 5 336376 5 336887 6 337399 6 337911 6 338423 6 338935 6 339446 7 339957 9 340469 9 340980 10 341492 11 342003 12 342513 14 343022 17 343532 19 344037 27 344545 30 345057 30 345570 29 346082 28 346594 28 347106 27 347635 9
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,12774 2 13286 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,264186 1 264695 5 265206 6 265717 7 266227 10 266737 12 267247 14 267759 15 268270 16 268781 17 269293 17 269804 18 270316 18 270828 18 271339 19 271851 19 272362 20 272874 19 273386 19 273898 19 274410 19 274921 20 275433 20 275945 20 276457 20 276969 20 277481 20 277993 20 278505 20 279017 20 279529 20 280042 20 280554 20 281066 20 281578 20 282090 20 282602 20 283114 20 283626 20 284138 20 284651 19 285163 19 285676 18 286189 17 286702 17 287215 16 287727 16 288240 15 288752 14 289264 14 289777 13 290289 13 290800 14 291312 14 291824 14 292336 14 292848 14 293360 14 293872 14 294384 14 294895 15 295407 15 295919 15 296433 13 296948 10 297460 10 297973 9 298486 7 298999 6 299513 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,133114 1 133626 1 134137 3 134649 3 135161 3 135673 3 136185 3 136697 3 137209 3 137721 4 138232 5 138743 6 139255 6 139766 7 140278 7 140790 7 141303 6 141815 6 142328 5 142840 5 143352 5 143864 5 144375 6 144887 6 145399 6 145910 7 146423 7 146935 7 147447 7 147959 8 148471 8 148983 8 149494 9 150006 9 150518 9 151030 9 151542 9 152054 9 152566 9 153078 9 153591 8 154103 8 154615 8 155127 8 155638 9 156150 9 156662 8 157174 8 157687 8 158199 8 158711 8 159223 8 159735 8 160247 8 160759 8 161271 8 161783 8 162295 8 162807 8 163319 8 163832 7 164344 7 164856 7 165369 6 165881 5 166393 5 166905 4 167418 2 167930 2 168442 2 168954 2 169467 1 169979 1
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,163349 3 163858 9 164368 13 164518 3 164879 16 165029 8 165390 19 165540 12 165899 23 166049 15 166405 31 166560 17 166915 34 167070 20 167427 36 167582 21 167938 38 168094 21 168450 39 168606 22 168962 39 169118 23 169474 40 169630 24 169986 41 170142 24 170498 48 170547 6 170655 24 171010 58 171125 8 171167 25 171522 59 171630 19 171679 25 172034 61 172141 21 172192 25 172545 63 172651 24 172704 25 173057 63 173161 27 173216 25 173569 18 173588 45 173671 30 173728 26 174081 17 174102 44 174179 34 174239 27 174593 16 174615 44 174687 39 174751 28 175105 16 175132 40 175197 41 175263 28 175617 16 175644 41 175707 44 175775 28 176129 15 176155 43 176217 47 176287 29 176641 15 176666 45 176727 50 176799 29 177153 15 177178 47 177236 54 177311 29 177665 14 177689 49 177742 61 177822 30 178177 13 178201 115 178334 30 178689 13 178712 119 178845 31 179201 13 179223 123 179350 2 179356 32 179713 12 179734 166 180225 12 180244 168 180737 12 180755 169 181249 12 181266 169 181761 12 181777 169 182273 13 182288 170 182785 13 182800 169 183297 13 183312 169 183809 183 184321 183 184833 182 185345 181 185857 28 185889 120 186013 24 186369 25 186403 116 186527 21 186881 22 186917 113 187041 16 187393 21 187431 110 187905 20 187946 106 188417 19 188461 102 188929 19 188974 100 189441 18 189487 98 189954 17 189999 97 190466 16 190511 96 190978 16 191023 95 191490 15 191536 93 192002 15 192048 92 192515 14 192560 91 193027 14 193072 89 193540 13 193584 88 194052 12 194096 88 194565 11 194608 87 195077 11 195121 56 195180 26 195590 9 195633 52 195696 21 196102 8 196145 51 196209 19 196616 4 196657 46 196723 16 197170 43 197236 13 197682 43 197750 10 198195 41 198707 41 199220 40 199732 39 200244 40 200756 40 201268 40 201766 6 201781 39 202265 9 202275 11 202294 38 202776 24 202809 35 203286 27 203323 34 203797 28 203836 33 204307 30 204348 33 204818 31 204861 32 205330 31 205373 32 205841 33 205884 33 206353 34 206396 34 206865 35 206907 35 207376 37 207418 36 207888 18 207908 18 207928 38 208400 17 208421 57 208911 10 208935 55 209422 10 209449 53 209934 10 209962 53 210445 9 210475 52 210957 9 210988 50 211469 10 211500 50 211981 10 212012 50 212493 10 212525 48 213005 10 213037 48 213516 11 213549 48 214027 11 214061 48 214538 12 214572 48 215050 11 215084 47 215562 11 215596 47 216073 12 216107 47 216585 12 216618 48 217097 12 217129 17 217151 26 217609 12 217640 17 217665 23 218121 12 218151 17 218178 21 218633 12 218662 17 218691 20 219145 13 219174 16 219206 15 219657 13 219685 16 219721 11 220169 13 220196 16 220236 5 220681 13 220708 15 221194 13 221219 15 221708 10 221730 16 222222 6 222242 15 222753 16 223264 17 223775 18 224286 19 224798 19 225310 20 225822 25 226335 25 226847 26 227359 27 227872 28 228384 30 228897 4 228904 24 229417 23 229929 24 230441 24 230953 25 231466 25 231978 26 232490 28 233003 28 233516 28 234030 27 234543 27 235057 27 235568 30 236080 31 236591 34 237103 36 237614 39 238126 39 238637 40 239147 42 239658 43 240168 44 240678 46 241189 46 241700 46 242210 47 242720 48 243231 49 243742 49 244252 50 244762 51 245273 52 245784 52 246296 52 246807 53 247318 54 247830 53 248341 54 248853 54 249364 55 249876 55 250387 57 250899 57 251410 58 251922 60 252433 62 252944 64 253455 66 253966 68 254478 69 254989 72 255499 75 256006 81 256518 82 257029 84 257540 86 258051 89 258562 91 259074 93 259585 95 260097 95 260609 96 261121 62 261184 34 261633 61 261699 33 262145 29 262179 26 262212 34 262657 28 262695 22 262724 35 263169 27 263209 20 263237 37 263681 26 263723 17 263750 40 264193 25 264237 15 264263 42 264705 24 264750 14 264776 44 265217 24 265263 13 265288 46 265729 24 265775 13 265802 45 266241 24 266288 12 266315 45 266753 23 266800 12 266828 45 267265 23 267312 12 267342 43 267777 23 267825 11 267855 43 268289 22 268337 10 268368 42 268801 22 268849 10 268882 40 269313 21 269361 10 269397 38 269825 21 269873 10 269910 37 270337 20 270385 10 270424 35 270849 20 270898 8 270940 26 271361 19 271410 8 271456 15 271873 19 271922 7 272385 18 272435 6 272897 17 272948 5 273409 16 273461 3 273921 15 274434 13 274946 12 275458 11 275970 10 276482 9 276994 8 277506 7 278018 6 278531 4 279043 1
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,41990 3 42501 5 43013 6 43525 8 44036 16 44548 17 45060 19 45571 22 46083 24 46594 27 47106 29 47618 30 48130 31 48642 32 49154 33 49666 34 50178 35 50690 36 51202 37 51714 38 52226 40 52738 42 53250 42 53762 43 54274 45 54786 46 55298 47 55810 48 56322 49 56834 51 57346 52 57858 54 58370 55 58882 55 59394 56 59906 57 60418 58 60931 58 61443 58 61955 59 62467 60 62979 61 63491 61 64003 62 64515 62 65027 62 65539 62 66051 7 66060 53 66563 6 66575 50 67088 49 67601 48 68115 47 68628 46 69141 45 69653 44 70166 42 70680 40 71193 38 71706 37 72219 35 72732 34 73246 31 73759 29 74273 26 74787 23 75300 21 75813 20 76327 17 76841 14 77354 12 77869 8
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,198149 3 198659 5 199170 6 199682 7 200194 7 200706 7 201218 7 201730 7 202242 7 202754 7 203266 6 203778 6 204290 5 204802 4 205314 3 205827 1
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,20499 4 21010 6 21521 8 22033 9 22545 10 23057 11 23569 11 24081 12 24593 12 25105 13 25617 14 26129 13 26642 12 27154 11 27666 11 28179 9 28692 8 29206 6
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,13907 6 14417 11 14929 12 15441 13 15464 10 15953 15 15972 19 16465 43 16978 46 17490 48 18002 49 18514 49 19027 49 19540 48 20052 48 20564 48 21076 48 21588 48 22101 47 22613 47 23125 46 23637 46 24149 45 24661 45 25173 44 25685 43 26196 43 26707 43 27218 44 27729 44 28240 45 28751 45 29238 1 29262 45 29740 16 29773 46 30249 22 30283 47 30759 26 30792 49 31270 83 31782 82 32294 82 32806 81 33318 81 33830 80 34343 79 34856 78 35368 77 35881 76 36394 75 36907 73 37421 71 37935 69 38449 66 38962 65 39476 62 39989 61 40503 58 41016 56 41099 10 41530 54 41610 13 42044 51 42121 15 42557 50 42632 17 43070 49 43143 18 43584 47 43654 20 44097 45 44165 22 44610 44 44676 24 45123 44 45187 25 45637 43 45698 26 46152 41 46209 27 46668 13 46693 13 46720 28 47182 4 47206 13 47231 30 47718 13 47742 31 48230 12 48254 31 48742 12 48765 33 49253 12 49277 33 49765 12 49788 35 49824 8 50277 12 50300 45 50789 11 50812 46 51301 11 51324 46 51812 11 51836 47 52324 11 52348 48 52836 10 52860 48 53347 11 53372 49 53858 12 53883 28 53916 17 54369 12 54394 28 54429 16 54880 12 54906 27 54943 14 55391 12 55417 27 55456 13 55903 12 55929 26 55969 12 56414 13 56440 26 56482 11 56926 13 56950 27 56995 10 57437 14 57461 27 57508 10 57949 14 57972 27 58021 9 58460 15 58483 27 58534 8 58972 15 58993 28 59046 9 59483 18 59503 29 59559 8 59995 48 60071 8 60506 48 60584 8 61018 48 61096 8 61529 48 61607 9 62041 48 62119 10 62553 48 62630 11 63064 48 63142 12 63575 49 63654 12 64087 49 64165 14 64599 49 64677 14 65111 49 65189 15 65623 43 65669 2 65701 15 66135 41 66213 15 66647 40 66725 15 67159 39 67237 15 67671 39 67749 16 68183 39 68262 15 68696 37 68774 15 69208 37 69286 16 69721 37 69767 5 69798 16 70235 36 70278 6 70310 16 70751 33 70790 6 70822 16 71265 32 71301 8 71334 16 71779 31 71813 8 71847 15 72296 27 72324 9 72359 15 72810 35 72871 15 73323 34 73383 15 73836 34 73895 15 74348 34 74407 15 74860 34 74919 15 75373 33 75431 14 75885 33 75943 14 76397 33 76455 14 76909 32 76967 13 77421 32 77479 13 77933 32 77991 12 78445 32 78504 10 78957 32 79016 9 79469 32 79529 7 79981 32 80042 5 80493 31 80555 1 81005 31 81517 30 82029 29 82541 28 83053 28 83565 27 84077 26 84589 26 85102 23 85614 22 86126 22 86639 20 87151 19 87664 17 88177 15 88690 13 89203 11 89718 3
